Transaction_ID,Transaction_Date,Transaction_Date_Only,Transaction_Year,Transaction_Month_Number,Transaction_Month_Name,Transaction_Year_Month,Transaction_Amount,Flagged_Fraud_Amount,Fraudulent,Fraud_Probability,Risk_Score,Risk_Score_Band,Prediction_Label,Fraud_Prediction,Fraud_Status,Risk_Level,High_Risk_Flag,Primary_Risk_Reason,Risk_Reasons,Recommended_Action,Merchant_Category,Payment_Method,Device_Type,Location,Transaction_Type,Time_Risk,Keyword_Risk,Is_International,Is_Night,Suspicious_Keyword,High_Amount_Deviation,International_Night,International_Keyword,Behavioral_Risk_Count,Amount_vs_Average_Spend,Transactions_per_Account_Age
T103670,2023-02-05 06:13:00,2023-02-05,2023,2,February,2023-02,21.69,0.0,0,0.085225,8.52,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,UPI,POS,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.050776,0.142077
T103671,2023-03-16 17:37:00,2023-03-16,2023,3,March,2023-03,4.07,0.0,0,0.072677,7.27,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,Credit Card,POS,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.023515,0.043555
T103672,2023-04-12 01:05:00,2023-04-12,2023,4,April,2023-04,103.16,0.0,0,0.686058,68.61,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Entertainment,Credit Card,Mobile,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.22215,0.147505
T103673,2023-04-27 01:07:00,2023-04-27,2023,4,April,2023-04,9.47,9.47,1,0.798368,79.84,High Risk,Fraud,1,Predicted Fraud,High,1,International + night-time,International transaction | Night-time transaction | International + night-time pattern | Multiple behavioral risk indicators,Immediate Review,Health,Credit Card,Mobile,Hyderabad,International,Night,Normal,1,1,No,0,1,0,2,0.034346,0.009743
T103674,2023-04-12 15:31:00,2023-04-12,2023,4,April,2023-04,74.98,0.0,0,0.073692,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,Debit Card,Desktop,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.275166,0.052941
T103675,2023-05-23 16:52:00,2023-05-23,2023,5,May,2023-05,26.4,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,PayPal,Mobile,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.077945,0.041485
T103676,2023-08-29 06:01:00,2023-08-29,2023,8,August,2023-08,15.24,0.0,0,0.085225,8.52,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,UPI,Desktop,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.086092,0.128514
T103677,2024-02-04 14:00:00,2024-02-04,2024,2,February,2024-02,38.21,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,NetBanking,POS,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.104708,0.03744
T103678,2023-01-24 10:16:00,2023-01-24,2023,1,January,2023-01,129.34,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,Credit Card,POS,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.774445,0.206897
T103679,2023-02-02 06:12:00,2023-02-02,2023,2,February,2023-02,39.82,0.0,0,0.086287,8.63,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,Debit Card,Desktop,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.194443,0.036935
T103680,2023-01-21 10:20:00,2023-01-21,2023,1,January,2023-01,111.15,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,Debit Card,POS,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.326336,0.033572
T103681,2023-08-31 18:09:00,2023-08-31,2023,8,August,2023-08,10.73,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,Debit Card,Mobile,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.054902,0.141304
T103682,2024-02-04 20:14:00,2024-02-04,2024,2,February,2024-02,118.54,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,NetBanking,Mobile,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,1.097694,0.093775
T103683,2023-05-23 05:34:00,2023-05-23,2023,5,May,2023-05,21.63,21.63,0,0.700627,70.06,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Food,NetBanking,Desktop,Chennai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.049471,0.533742
T103684,2024-01-19 23:45:00,2024-01-19,2024,1,January,2024-01,90.51,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,Credit Card,POS,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.195968,0.084093
T103685,2023-07-26 05:48:00,2023-07-26,2023,7,July,2023-07,66.74,66.74,0,0.695427,69.54,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Food,NetBanking,POS,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.21047,0.123457
T103686,2023-12-03 01:37:00,2023-12-03,2023,12,December,2023-12,211.77,211.77,0,0.695112,69.51,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Food,Credit Card,Desktop,Delhi,Domestic,Night,Normal,0,1,No,0,0,0,1,0.519732,0.038715
T103687,2023-12-31 23:44:00,2023-12-31,2023,12,December,2023-12,39.19,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,NetBanking,Desktop,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.079419,0.084668
T103688,2023-12-24 02:32:00,2023-12-24,2023,12,December,2023-12,5.48,0.0,0,0.662469,66.25,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Electronics,NetBanking,POS,Hyderabad,Domestic,Night,Normal,0,1,No,0,0,0,1,0.017607,0.251101
T103689,2023-01-26 23:29:00,2023-01-26,2023,1,January,2023-01,1.55,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,NetBanking,Desktop,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.003404,0.034156
T103690,2023-11-07 18:36:00,2023-11-07,2023,11,November,2023-11,140.29,0.0,0,0.074456,7.45,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,Credit Card,Mobile,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.754126,0.183463
T103691,2024-01-28 20:35:00,2024-01-28,2024,1,January,2024-01,59.51,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,UPI,POS,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.168474,0.12605
T103692,2023-06-11 16:01:00,2023-06-11,2023,6,June,2023-06,119.42,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,High transaction amount deviation,Transaction amount significantly above average,Normal,Food,Credit Card,Desktop,Kolkata,Domestic,Day,Normal,0,0,No,1,0,0,0,3.198179,0.044335
T103693,2023-07-19 07:09:00,2023-07-19,2023,7,July,2023-07,21.37,0.0,0,0.075537,7.55,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,UPI,Desktop,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.053883,0.02354
T103694,2024-01-25 07:58:00,2024-01-25,2024,1,January,2024-01,33.86,0.0,0,0.075537,7.55,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,Debit Card,Desktop,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.081277,0.022115
T103695,2024-01-25 04:38:00,2024-01-25,2024,1,January,2024-01,2.45,0.0,0,0.654159,65.42,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Grocery,Debit Card,POS,Delhi,Domestic,Night,Normal,0,1,No,0,0,0,1,0.01186,0.699115
T103696,2024-01-15 07:36:00,2024-01-15,2024,1,January,2024-01,260.55,0.0,0,0.075537,7.55,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,Credit Card,Mobile,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.806432,0.009402
T103697,2023-10-21 07:10:00,2023-10-21,2023,10,October,2023-10,88.18,0.0,0,0.074782,7.48,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,UPI,Mobile,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.204784,0.15334
T103698,2023-02-13 11:15:00,2023-02-13,2023,2,February,2023-02,216.49,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,UPI,POS,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.488724,0.030303
T103699,2023-04-13 06:03:00,2023-04-13,2023,4,April,2023-04,24.68,24.68,1,0.73099,73.1,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction,Immediate Review,Fashion,UPI,Desktop,Pune,International,Day,Normal,1,0,No,0,0,0,1,0.396785,0.213504
T103700,2023-11-01 00:16:00,2023-11-01,2023,11,November,2023-11,75.63,75.63,1,0.721467,72.15,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Food,Debit Card,POS,Pune,Domestic,Night,Normal,0,1,No,0,0,0,1,0.182035,0.177249
T103701,2023-07-19 04:55:00,2023-07-19,2023,7,July,2023-07,90.78,0.0,0,0.683148,68.31,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Entertainment,Credit Card,POS,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.628757,0.02672
T103702,2023-12-19 02:22:00,2023-12-19,2023,12,December,2023-12,30.57,30.57,0,0.794595,79.46,High Risk,Fraud,1,Predicted Fraud,High,1,International + night-time,International transaction | Night-time transaction | International + night-time pattern | Multiple behavioral risk indicators,Immediate Review,Utilities,PayPal,Desktop,Bengaluru,International,Night,Normal,1,1,No,0,1,0,2,0.083438,0.122169
T103703,2023-02-08 03:10:00,2023-02-08,2023,2,February,2023-02,150.77,150.77,1,0.723705,72.37,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Entertainment,UPI,POS,Chennai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.890392,0.004739
T103704,2023-10-17 12:59:00,2023-10-17,2023,10,October,2023-10,235.24,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,High transaction amount deviation,Transaction amount significantly above average,Normal,Electronics,UPI,Mobile,Pune,Domestic,Day,Normal,0,0,No,1,0,0,0,6.256383,0.30298
T103705,2023-08-17 08:57:00,2023-08-17,2023,8,August,2023-08,172.93,0.0,0,0.074782,7.48,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,PayPal,POS,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,1.532524,0.072848
T103706,2023-01-21 00:10:00,2023-01-21,2023,1,January,2023-01,107.48,0.0,0,0.681764,68.18,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Grocery,Credit Card,Desktop,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.511201,0.091942
T103707,2023-12-14 05:22:00,2023-12-14,2023,12,December,2023-12,26.0,26.0,0,0.698214,69.82,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Travel,UPI,POS,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.069668,0.187675
T103708,2023-05-22 14:01:00,2023-05-22,2023,5,May,2023-05,26.46,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,Credit Card,Mobile,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.445905,0.081543
T103709,2024-01-04 09:51:00,2024-01-04,2024,1,January,2024-01,264.53,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,UPI,POS,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.647818,0.319778
T103710,2024-02-07 20:46:00,2024-02-07,2024,2,February,2024-02,0.83,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,NetBanking,POS,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.001665,0.036458
T103711,2023-07-24 22:27:00,2023-07-24,2023,7,July,2023-07,100.72,100.72,1,0.725838,72.58,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction,Immediate Review,Grocery,UPI,POS,Delhi,International,Day,Normal,1,0,No,0,0,0,1,0.254183,0.484277
T103712,2023-10-05 12:00:00,2023-10-05,2023,10,October,2023-10,98.0,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,NetBanking,POS,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.404741,0.074372
T103713,2023-05-07 15:59:00,2023-05-07,2023,5,May,2023-05,77.97,0.0,0,0.074456,7.45,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,Credit Card,Desktop,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.270354,0.01214
T103714,2024-01-15 06:29:00,2024-01-15,2024,1,January,2024-01,369.29,0.0,0,0.08738,8.74,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,High transaction amount deviation,Transaction amount significantly above average,Normal,Health,UPI,Mobile,Hyderabad,Domestic,Day,Normal,0,0,No,1,0,0,0,28.363287,0.300325
T103715,2023-02-24 09:41:00,2023-02-24,2023,2,February,2023-02,29.9,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,Debit Card,Mobile,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.265683,0.107212
T103716,2023-06-20 05:02:00,2023-06-20,2023,6,June,2023-06,33.24,33.24,0,0.690039,69.0,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Utilities,Debit Card,Mobile,Hyderabad,Domestic,Night,Normal,0,1,No,0,0,0,1,0.073785,0.072334
T103717,2023-10-07 21:48:00,2023-10-07,2023,10,October,2023-10,6.58,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,PayPal,POS,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.318644,0.242894
T103718,2023-02-02 04:26:00,2023-02-02,2023,2,February,2023-02,46.79,46.79,1,0.715282,71.53,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Utilities,Debit Card,Mobile,Hyderabad,Domestic,Night,Normal,0,1,No,0,0,0,1,0.103209,0.347826
T103719,2023-03-20 02:26:00,2023-03-20,2023,3,March,2023-03,24.2,0.0,0,0.668482,66.85,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Entertainment,NetBanking,Desktop,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.369522,0.646643
T103720,2023-09-24 17:22:00,2023-09-24,2023,9,September,2023-09,33.65,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,Debit Card,POS,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.447414,0.029352
T103721,2023-09-21 05:05:00,2023-09-21,2023,9,September,2023-09,143.94,143.94,0,0.690806,69.08,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Utilities,Debit Card,POS,Bengaluru,Domestic,Night,Normal,0,1,No,0,0,0,1,1.500626,0.074074
T103722,2024-01-08 03:26:00,2024-01-08,2024,1,January,2024-01,219.27,219.27,1,0.72053,72.05,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Health,Debit Card,Mobile,Chennai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.545855,0.062295
T103723,2023-02-18 10:05:00,2023-02-18,2023,2,February,2023-02,16.44,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,UPI,POS,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.067292,0.065119
T103724,2023-03-01 10:37:00,2023-03-01,2023,3,March,2023-03,37.28,37.28,1,0.72662,72.66,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction,Immediate Review,Travel,PayPal,POS,Pune,International,Day,Normal,1,0,No,0,0,0,1,0.459396,0.028275
T103725,2024-02-18 02:46:00,2024-02-18,2024,2,February,2024-02,211.19,211.19,0,0.691728,69.17,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Entertainment,Credit Card,Mobile,Delhi,Domestic,Night,Normal,0,1,No,0,0,0,1,0.609442,0.035152
T103726,2023-09-21 00:45:00,2023-09-21,2023,9,September,2023-09,5.1,0.0,0,0.677026,67.7,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Food,PayPal,Desktop,Chennai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.010829,0.236948
T103727,2023-09-26 14:53:00,2023-09-26,2023,9,September,2023-09,7.75,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,NetBanking,Desktop,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.026678,0.042865
T103728,2023-11-20 03:06:00,2023-11-20,2023,11,November,2023-11,14.21,0.0,0,0.685862,68.59,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Electronics,UPI,Mobile,Hyderabad,Domestic,Night,Normal,0,1,No,0,0,0,1,0.243489,0.01341
T103729,2023-09-13 10:47:00,2023-09-13,2023,9,September,2023-09,72.35,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,UPI,Desktop,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,1.964431,0.081138
T103730,2023-04-25 07:45:00,2023-04-25,2023,4,April,2023-04,13.05,0.0,0,0.074782,7.48,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,Debit Card,Desktop,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.032627,0.087707
T103731,2023-07-02 11:38:00,2023-07-02,2023,7,July,2023-07,275.55,275.55,1,0.830834,83.08,High Risk,Fraud,1,Predicted Fraud,High,1,Suspicious keyword detected,Suspicious keyword detected,Immediate Review,Entertainment,Debit Card,Desktop,Chennai,Domestic,Day,Suspicious Keyword,0,0,Yes,0,0,0,1,0.869847,0.8625
T103732,2023-11-20 11:39:00,2023-11-20,2023,11,November,2023-11,47.35,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,NetBanking,POS,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.102467,0.081154
T103733,2023-10-11 21:03:00,2023-10-11,2023,10,October,2023-10,55.7,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,UPI,POS,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.200252,0.019608
T103734,2023-09-04 01:14:00,2023-09-04,2023,9,September,2023-09,22.66,0.0,1,0.686493,68.65,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Food,Credit Card,POS,Pune,Domestic,Night,Normal,0,1,No,0,0,0,1,0.558541,0.087168
T103735,2024-02-07 12:59:00,2024-02-07,2024,2,February,2024-02,50.94,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,PayPal,Desktop,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.245128,0.279809
T103736,2023-08-16 20:47:00,2023-08-16,2023,8,August,2023-08,86.76,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,UPI,POS,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.260995,0.45679
T103737,2024-01-28 20:44:00,2024-01-28,2024,1,January,2024-01,111.28,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,Credit Card,Desktop,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.56035,0.577922
T103738,2024-02-10 04:36:00,2024-02-10,2024,2,February,2024-02,112.15,112.15,0,0.841909,84.19,High Risk,Fraud,1,Predicted Fraud,High,1,Multiple behavioral risk indicators,Night-time transaction | Suspicious keyword detected | Multiple behavioral risk indicators,Immediate Review,Fashion,Credit Card,Mobile,Delhi,Domestic,Night,Suspicious Keyword,0,1,Yes,0,0,0,2,0.22439,0.436426
T103739,2023-07-18 01:02:00,2023-07-18,2023,7,July,2023-07,69.0,69.0,1,0.701999,70.2,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Grocery,PayPal,Desktop,Hyderabad,Domestic,Night,Normal,0,1,No,0,0,0,1,0.330713,0.104675
T103740,2023-11-04 10:20:00,2023-11-04,2023,11,November,2023-11,187.77,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,Credit Card,POS,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.676259,0.01548
