Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,Transaction_Hour,Transaction_Day,Transaction_Month,Day_of_Week,Is_Weekend,Amount_vs_Average_Spend,Transactions_per_Account_Age
T103748,CUST5251,2023-12-13 17:38:00,41.19,Utilities,Credit Card,Mobile,Delhi,0,37,408.0,1338,No,0,17,13,12,Wednesday,0,0.10095588235294117,0.02765321375186846
T103749,CUST3226,2023-01-07 08:36:00,172.74,Travel,Credit Card,Mobile,Pune,0,181,163.06,1892,No,0,8,7,1,Saturday,1,1.0593646510486938,0.09566596194503171
T103750,CUST2217,2023-02-06 23:46:00,180.73,Electronics,Credit Card,POS,Kolkata,0,25,327.24,1655,No,0,23,6,2,Monday,0,0.5522857841339689,0.015105740181268883
T103751,CUST7692,2023-01-23 23:19:00,191.91,Utilities,NetBanking,Desktop,Chennai,0,93,139.98,1317,No,0,23,23,1,Monday,0,1.3709815687955422,0.07061503416856492
T103752,CUST5659,2023-10-19 15:33:00,30.14,Food,Credit Card,Mobile,Delhi,0,125,348.29,1352,Yes,0,15,19,10,Thursday,0,0.08653708116799219,0.09245562130177515
T103753,CUST7154,2024-02-20 18:18:00,93.97,Health,PayPal,Mobile,Kolkata,0,31,351.99,1258,No,0,18,20,2,Tuesday,0,0.2669678115855564,0.0246422893481717
T103754,CUST4787,2023-03-17 18:51:00,25.36,Utilities,PayPal,Desktop,Mumbai,0,92,73.81,320,No,0,18,17,3,Friday,0,0.34358488009754773,0.2875
T103755,CUST7862,2024-01-14 17:22:00,16.92,Health,NetBanking,Mobile,Chennai,0,38,335.89,240,No,0,17,14,1,Sunday,1,0.050373634225490495,0.15833333333333333
T103756,CUST4065,2023-08-05 22:33:00,16.33,Utilities,Debit Card,Desktop,Kolkata,0,127,173.45,1419,No,0,22,5,8,Saturday,1,0.0941481695012972,0.08949964763918253
T103757,CUST9546,2023-04-02 06:17:00,33.5,Food,PayPal,POS,Mumbai,0,58,94.57,1843,No,0,6,2,4,Sunday,1,0.35423495823199747,0.031470428648941944
T103758,CUST4857,2023-03-28 05:29:00,44.96,Fashion,UPI,Mobile,Bengaluru,0,181,255.18,1517,No,0,5,28,3,Tuesday,0,0.17618935653264362,0.11931443638760712
T103759,CUST8553,2023-07-18 11:26:00,142.2,Grocery,PayPal,POS,Hyderabad,0,114,231.63,748,No,0,11,18,7,Tuesday,0,0.6139101152700427,0.15240641711229946
T103760,CUST5814,2023-08-19 03:30:00,10.22,Electronics,UPI,Desktop,Delhi,0,50,389.2,351,No,0,3,19,8,Saturday,1,0.026258992805755398,0.14245014245014245
T103761,CUST6851,2023-03-22 17:21:00,106.22,Electronics,NetBanking,POS,Kolkata,0,132,51.41,387,No,0,17,22,3,Wednesday,0,2.066134993191986,0.34108527131782945
T103762,CUST4150,2023-10-19 17:18:00,60.65,Electronics,Debit Card,POS,Chennai,0,92,396.98,946,No,0,17,19,10,Thursday,0,0.152778477505164,0.09725158562367865
T103763,CUST6465,2023-12-26 18:09:00,27.17,Food,UPI,POS,Mumbai,0,180,61.98,123,No,0,18,26,12,Tuesday,0,0.43836721523071964,1.4634146341463414
T103764,CUST9390,2023-11-01 06:59:00,54.31,Entertainment,UPI,Desktop,Hyderabad,0,159,111.65,740,No,0,6,1,11,Wednesday,0,0.4864308105687416,0.21486486486486486
T103765,CUST2040,2023-06-09 20:34:00,28.53,Fashion,PayPal,Desktop,Hyderabad,0,78,262.78,1916,No,0,20,9,6,Friday,0,0.1085699063855697,0.0407098121085595
T103766,CUST6940,2023-03-28 06:57:00,72.52,Travel,UPI,Desktop,Delhi,0,142,236.96,198,No,0,6,28,3,Tuesday,0,0.30604321404456447,0.7171717171717171
T103767,CUST3967,2023-10-23 11:59:00,45.51,Health,NetBanking,Desktop,Kolkata,1,129,494.54,1350,No,1,11,23,10,Monday,0,0.09202491203947101,0.09555555555555556
T103768,CUST3493,2023-11-27 14:54:00,14.37,Food,NetBanking,Desktop,Hyderabad,0,43,298.84,1998,No,0,14,27,11,Monday,0,0.048085932271449604,0.021521521521521522
T103769,CUST4923,2023-04-12 05:23:00,9.92,Entertainment,NetBanking,Mobile,Delhi,0,118,170.44,1792,No,0,5,12,4,Wednesday,0,0.05820229992959399,0.06584821428571429
T103770,CUST8255,2023-05-31 03:26:00,63.3,Travel,PayPal,Mobile,Kolkata,0,59,451.07,545,No,1,3,31,5,Wednesday,0,0.1403329860110404,0.10825688073394496
T103771,CUST4582,2023-12-13 17:47:00,186.16,Health,Debit Card,Mobile,Kolkata,0,61,162.99,127,No,0,17,13,12,Wednesday,0,1.1421559604883735,0.48031496062992124
T103772,CUST6709,2023-09-27 00:06:00,33.72,Health,PayPal,POS,Bengaluru,0,41,144.15,1758,No,0,0,27,9,Wednesday,0,0.2339229968782518,0.023321956769055744
T103773,CUST6961,2023-06-10 15:31:00,105.64,Fashion,NetBanking,POS,Delhi,0,18,252.24,1831,No,0,15,10,6,Saturday,1,0.41880748493498254,0.009830693610049153
T103774,CUST3597,2023-07-26 09:47:00,85.99,Grocery,PayPal,Desktop,Pune,0,188,457.46,379,No,0,9,26,7,Wednesday,0,0.18797271892624492,0.49604221635883905
T103775,CUST6225,2023-08-14 18:07:00,214.54,Electronics,NetBanking,Desktop,Mumbai,0,197,357.17,765,No,0,18,14,8,Monday,0,0.6006663493574488,0.257516339869281
T103776,CUST4019,2024-02-11 20:00:00,137.62,Utilities,Credit Card,Mobile,Pune,0,79,341.97,608,No,0,20,11,2,Sunday,1,0.4024329619557271,0.1299342105263158
T103777,CUST9882,2023-04-13 16:43:00,66.89,Travel,Credit Card,Desktop,Kolkata,0,187,365.78,1703,No,0,16,13,4,Thursday,0,0.18286948438952377,0.1098062243100411
T103778,CUST2341,2023-12-12 09:51:00,85.61,Food,UPI,POS,Kolkata,0,170,333.22,870,No,0,9,12,12,Tuesday,0,0.2569173518996459,0.19540229885057472
T103779,CUST7470,2023-01-04 00:49:00,182.93,Travel,Debit Card,Desktop,Hyderabad,1,164,382.3,430,No,0,0,4,1,Wednesday,0,0.4784985613392624,0.3813953488372093
T103780,CUST7873,2023-06-19 13:52:00,40.8,Grocery,Credit Card,Mobile,Hyderabad,0,168,104.45,780,No,0,13,19,6,Monday,0,0.39061752034466246,0.2153846153846154
T103781,CUST3606,2023-03-22 11:39:00,31.66,Electronics,NetBanking,Desktop,Hyderabad,0,30,96.86,1504,No,0,11,22,3,Wednesday,0,0.3268635143506091,0.0199468085106383
T103782,CUST9087,2023-01-25 00:43:00,0.87,Travel,PayPal,POS,Kolkata,0,102,187.46,1528,No,0,0,25,1,Wednesday,0,0.004640990077883282,0.06675392670157068
T103783,CUST5106,2023-11-25 15:21:00,140.15,Grocery,PayPal,Mobile,Delhi,0,11,426.97,850,No,0,15,25,11,Saturday,1,0.3282432020985081,0.012941176470588235
T103784,CUST9284,2023-05-25 20:45:00,129.15,Food,UPI,Desktop,Chennai,0,124,360.08,1472,No,0,20,25,5,Thursday,0,0.35867029548989116,0.08423913043478261
T103785,CUST8221,2023-03-10 20:57:00,8.83,Fashion,PayPal,POS,Delhi,0,153,287.57,1057,No,0,20,10,3,Friday,0,0.030705567340125882,0.14474929044465468
T103786,CUST6745,2023-12-16 09:06:00,68.8,Entertainment,Credit Card,Mobile,Mumbai,0,173,19.53,1377,No,0,9,16,12,Saturday,1,3.522785458269329,0.12563543936092955
T103787,CUST7685,2023-11-18 18:15:00,49.89,Health,PayPal,Mobile,Delhi,1,179,125.54,398,No,0,18,18,11,Saturday,1,0.3974032180978174,0.44974874371859297
T103788,CUST7345,2023-05-15 11:11:00,10.11,Food,Credit Card,POS,Hyderabad,0,171,403.72,1917,No,0,11,15,5,Monday,0,0.025042108391954816,0.0892018779342723
T103789,CUST2047,2023-11-11 18:10:00,315.27,Electronics,Credit Card,Desktop,Bengaluru,0,66,128.82,1667,No,0,18,11,11,Saturday,1,2.4473684210526314,0.03959208158368326
T103790,CUST8364,2023-07-28 00:07:00,19.33,Health,Debit Card,Desktop,Mumbai,0,99,367.84,1448,No,1,0,28,7,Friday,0,0.05255002174858634,0.06837016574585636
T103791,CUST2114,2023-12-21 12:17:00,5.57,Entertainment,UPI,Desktop,Pune,1,175,100.47,585,No,1,12,21,12,Thursday,0,0.055439434657111576,0.29914529914529914
T103792,CUST6843,2023-01-31 15:41:00,72.28,Food,NetBanking,Mobile,Bengaluru,0,24,307.12,1172,No,0,15,31,1,Tuesday,0,0.23534774680906487,0.020477815699658702
T103793,CUST4873,2023-07-31 14:12:00,107.42,Utilities,Credit Card,Mobile,Mumbai,0,77,317.82,1753,No,0,14,31,7,Monday,0,0.33799005726511866,0.04392470051340559
T103794,CUST4875,2023-07-19 10:30:00,2.64,Food,UPI,Desktop,Mumbai,0,165,378.46,1796,No,0,10,19,7,Wednesday,0,0.006975638112350051,0.09187082405345212
T103795,CUST4979,2023-09-15 05:10:00,86.0,Food,NetBanking,Mobile,Kolkata,0,128,224.79,1034,No,0,5,15,9,Friday,0,0.3825792962320388,0.12379110251450677
T103796,CUST6398,2023-03-13 00:09:00,60.79,Utilities,PayPal,Mobile,Hyderabad,0,184,320.01,995,No,0,0,13,3,Monday,0,0.18996281366207307,0.1849246231155779
T103797,CUST9944,2023-07-19 23:26:00,8.72,Food,UPI,POS,Kolkata,0,94,248.62,1044,No,0,23,19,7,Wednesday,0,0.035073606306813616,0.09003831417624521
T103798,CUST1217,2023-10-16 05:11:00,15.15,Health,UPI,Desktop,Pune,0,87,474.2,1243,No,0,5,16,10,Monday,0,0.03194854491775622,0.06999195494770716
T103799,CUST7022,2023-10-09 16:10:00,67.14,Electronics,UPI,Desktop,Delhi,0,124,265.72,1675,No,0,16,9,10,Monday,0,0.25267198554869785,0.07402985074626865
T103800,CUST8017,2023-05-21 13:34:00,28.12,Entertainment,PayPal,Desktop,Kolkata,0,46,112.7,1469,No,0,13,21,5,Sunday,1,0.2495119787045253,0.031313818924438394
T103801,CUST9254,2023-01-04 22:19:00,222.86,Grocery,PayPal,Mobile,Pune,0,156,337.27,843,Yes,1,22,4,1,Wednesday,0,0.6607762326919087,0.18505338078291814
T103802,CUST3395,2023-02-11 17:17:00,136.63,Travel,UPI,Mobile,Hyderabad,0,93,278.75,1844,No,0,17,11,2,Saturday,1,0.490152466367713,0.050433839479392624
T103803,CUST7668,2023-03-20 18:00:00,328.68,Utilities,Debit Card,Mobile,Hyderabad,0,180,403.88,135,No,0,18,20,3,Monday,0,0.8138060810141626,1.3333333333333333
T103804,CUST4913,2024-01-15 12:40:00,24.05,Fashion,Credit Card,Desktop,Kolkata,0,15,96.69,194,No,0,12,15,1,Monday,0,0.24873306443272314,0.07731958762886598
T103805,CUST7946,2024-02-01 08:12:00,279.79,Utilities,PayPal,Mobile,Hyderabad,0,173,137.86,667,No,0,8,1,2,Thursday,0,2.0295227041926593,0.2593703148425787
T103806,CUST3645,2023-05-14 09:58:00,45.14,Entertainment,Debit Card,Desktop,Bengaluru,0,58,461.6,1399,No,0,9,14,5,Sunday,1,0.097790294627383,0.04145818441744103
T103807,CUST1954,2023-07-18 12:33:00,34.16,Travel,PayPal,Mobile,Pune,0,195,465.71,1151,No,0,12,18,7,Tuesday,0,0.07335036825492258,0.16941789748045177
T103808,CUST7880,2024-02-13 05:06:00,4.13,Travel,UPI,Desktop,Pune,0,72,226.71,1053,No,1,5,13,2,Tuesday,0,0.018217105553350092,0.06837606837606838
T103809,CUST1627,2024-01-15 23:57:00,4.34,Fashion,Debit Card,POS,Mumbai,0,98,33.4,1539,No,0,23,15,1,Monday,0,0.12994011976047903,0.06367771280051981
T103810,CUST1330,2023-05-31 01:47:00,94.22,Entertainment,NetBanking,Mobile,Chennai,0,73,160.21,360,No,0,1,31,5,Wednesday,0,0.588103114662006,0.20277777777777778
T103811,CUST9098,2023-05-25 02:45:00,48.99,Health,Credit Card,Desktop,Delhi,0,81,131.09,1423,No,0,2,25,5,Thursday,0,0.37371271645434434,0.05692199578355587
T103812,CUST7392,2023-02-23 06:34:00,20.55,Electronics,Credit Card,POS,Hyderabad,0,169,213.19,1495,No,0,6,23,2,Thursday,0,0.09639288897227825,0.11304347826086956
T103813,CUST1070,2023-07-21 05:56:00,76.15,Fashion,PayPal,POS,Pune,0,65,165.72,1173,No,0,5,21,7,Friday,0,0.45951001689596915,0.05541346973572037
T103814,CUST2240,2023-08-14 06:37:00,23.32,Electronics,Credit Card,Mobile,Pune,0,168,416.21,1906,No,0,6,14,8,Monday,0,0.05602940823142164,0.08814270724029381
T103815,CUST5390,2023-05-01 21:15:00,68.95,Health,NetBanking,Desktop,Mumbai,1,5,11.49,328,No,0,21,1,5,Monday,0,6.000870322019147,0.01524390243902439
T103816,CUST4185,2023-11-04 14:53:00,35.6,Travel,Debit Card,Mobile,Delhi,0,28,325.87,885,No,0,14,4,11,Saturday,1,0.10924601835087612,0.031638418079096044
T103817,CUST5165,2023-08-04 11:26:00,138.78,Electronics,Debit Card,POS,Chennai,0,38,335.49,1196,No,0,11,4,8,Friday,0,0.413663596530448,0.03177257525083612
T103818,CUST3091,2023-03-06 00:55:00,137.49,Health,UPI,Mobile,Chennai,0,81,333.71,736,No,1,0,6,3,Monday,0,0.41200443498846306,0.11005434782608696
T103819,CUST3707,2023-10-04 16:41:00,51.91,Health,Debit Card,Desktop,Hyderabad,0,87,265.09,1695,Yes,1,16,4,10,Wednesday,0,0.19582028744954544,0.05132743362831858
T103820,CUST7983,2023-11-30 04:40:00,34.56,Grocery,PayPal,POS,Chennai,0,146,309.44,1954,No,0,4,30,11,Thursday,0,0.11168562564632886,0.07471852610030706
T103821,CUST8301,2023-04-24 07:51:00,36.02,Fashion,NetBanking,Mobile,Chennai,0,37,407.14,1994,No,0,7,24,4,Monday,0,0.08847079628628973,0.018555667001003008
T103822,CUST7200,2023-10-24 23:13:00,131.07,Grocery,UPI,Mobile,Kolkata,0,155,394.26,1669,No,0,23,24,10,Tuesday,0,0.33244559427788767,0.09286998202516476
T103823,CUST1072,2023-06-27 17:43:00,31.82,Utilities,PayPal,Mobile,Delhi,0,25,26.97,1146,No,0,17,27,6,Tuesday,0,1.1798294401186504,0.02181500872600349
T103824,CUST6832,2023-12-15 00:31:00,18.76,Travel,PayPal,Mobile,Delhi,0,197,24.91,1350,No,1,0,15,12,Friday,0,0.7531112003211562,0.14592592592592593
T103825,CUST8058,2023-02-13 05:13:00,7.08,Fashion,PayPal,Mobile,Kolkata,0,83,421.08,476,No,0,5,13,2,Monday,0,0.01681390709603876,0.17436974789915966
T103826,CUST8262,2023-07-05 05:05:00,50.29,Travel,Credit Card,POS,Hyderabad,0,27,291.62,509,Yes,1,5,5,7,Wednesday,0,0.1724504492147315,0.05304518664047151
T103827,CUST5324,2024-02-12 19:06:00,52.64,Grocery,PayPal,POS,Pune,0,77,479.14,763,No,0,19,12,2,Monday,0,0.10986350544725967,0.10091743119266056
T103828,CUST8535,2023-01-27 07:30:00,147.06,Entertainment,Credit Card,Desktop,Mumbai,0,182,221.48,1765,No,0,7,27,1,Friday,0,0.6639877189813979,0.10311614730878187
T103829,CUST8146,2023-11-08 11:59:00,20.0,Health,Debit Card,Mobile,Hyderabad,0,135,96.6,1853,No,0,11,8,11,Wednesday,0,0.2070393374741201,0.07285483000539665
T103830,CUST4541,2023-12-15 21:13:00,38.37,Travel,Credit Card,Desktop,Bengaluru,0,90,241.89,903,No,0,21,15,12,Friday,0,0.15862582165447103,0.09966777408637874
T103831,CUST6856,2023-01-29 03:07:00,132.19,Fashion,PayPal,POS,Chennai,0,27,223.91,1311,No,0,3,29,1,Sunday,1,0.5903711312580948,0.020594965675057208
T103832,CUST8358,2023-10-01 05:37:00,138.81,Utilities,NetBanking,Mobile,Kolkata,0,122,263.42,551,No,0,5,1,10,Sunday,1,0.5269531546579607,0.22141560798548093
T103833,CUST9065,2023-12-31 14:02:00,38.84,Fashion,NetBanking,Desktop,Mumbai,0,59,405.89,1736,No,0,14,31,12,Sunday,1,0.09569095075020327,0.03398617511520737
T103834,CUST3647,2024-01-03 00:03:00,49.17,Travel,Debit Card,Mobile,Pune,0,72,331.24,1428,No,0,0,3,1,Wednesday,0,0.1484422171235358,0.05042016806722689
T103835,CUST9694,2023-04-13 11:19:00,28.91,Fashion,PayPal,Mobile,Pune,0,159,100.78,1480,No,0,11,13,4,Thursday,0,0.2868624727128398,0.10743243243243243
T103836,CUST3775,2023-05-19 18:04:00,215.72,Utilities,Credit Card,Desktop,Delhi,0,91,369.89,1154,No,0,18,19,5,Friday,0,0.5832004109329801,0.07885615251299827
T103837,CUST4773,2024-01-06 12:02:00,10.1,Health,NetBanking,POS,Bengaluru,0,68,300.03,651,No,0,12,6,1,Saturday,1,0.033663300336633006,0.10445468509984639
T103838,CUST3770,2023-09-18 13:57:00,217.14,Entertainment,UPI,Desktop,Pune,0,106,293.37,788,No,0,13,18,9,Monday,0,0.7401574803149605,0.13451776649746192
T103839,CUST1168,2023-05-21 05:31:00,92.13,Health,PayPal,Desktop,Bengaluru,0,4,342.35,1888,No,0,5,21,5,Sunday,1,0.2691105593690667,0.00211864406779661
T103840,CUST6698,2024-01-06 13:09:00,60.67,Fashion,PayPal,Desktop,Chennai,0,146,286.34,273,No,0,13,6,1,Saturday,1,0.21188098065237132,0.5347985347985348
T103841,CUST9999,2023-12-27 16:28:00,2.66,Utilities,UPI,Mobile,Delhi,0,63,234.18,52,Yes,0,16,27,12,Wednesday,0,0.011358783841489454,1.2115384615384615
T103842,CUST2687,2024-01-03 22:14:00,51.64,Utilities,NetBanking,POS,Mumbai,0,87,323.79,1407,No,0,22,3,1,Wednesday,0,0.1594860866611075,0.06183368869936034
T103843,CUST5095,2024-02-18 13:00:00,41.91,Travel,UPI,POS,Delhi,0,180,364.63,495,No,0,13,18,2,Sunday,1,0.11493843073800838,0.36363636363636365
T103844,CUST3284,2023-02-21 15:05:00,14.06,Grocery,Debit Card,Mobile,Chennai,0,111,120.63,1278,No,0,15,21,2,Tuesday,0,0.1165547542070795,0.08685446009389672
T103845,CUST9838,2023-05-04 08:26:00,85.46,Fashion,Credit Card,POS,Kolkata,0,191,253.55,894,No,0,8,4,5,Thursday,0,0.3370538355353973,0.21364653243847875
T103846,CUST5058,2023-08-12 16:09:00,283.65,Fashion,Credit Card,Desktop,Pune,0,173,234.5,1497,No,0,16,12,8,Saturday,1,1.209594882729211,0.11556446225784903
T103847,CUST3777,2023-06-24 09:01:00,66.08,Fashion,NetBanking,POS,Bengaluru,0,140,29.55,1827,No,0,9,24,6,Saturday,1,2.2362098138747886,0.07662835249042145
T103848,CUST3328,2023-10-07 02:21:00,100.35,Fashion,UPI,Mobile,Kolkata,0,136,418.87,298,No,0,2,7,10,Saturday,1,0.2395731372502208,0.4563758389261745
T103849,CUST9903,2023-10-16 01:35:00,5.67,Travel,PayPal,POS,Chennai,0,22,194.92,562,No,0,1,16,10,Monday,0,0.029088856966960806,0.03914590747330961
T103850,CUST5770,2023-03-17 23:52:00,43.26,Grocery,PayPal,Mobile,Pune,0,91,45.62,343,No,0,23,17,3,Friday,0,0.9482683033757124,0.2653061224489796
T103851,CUST8687,2023-08-07 03:02:00,9.9,Grocery,PayPal,Desktop,Hyderabad,0,169,234.37,149,No,0,3,7,8,Monday,0,0.0422409011392243,1.1342281879194631
T103852,CUST8997,2023-06-27 09:13:00,75.9,Electronics,Debit Card,Mobile,Bengaluru,0,116,89.13,1010,No,0,9,27,6,Tuesday,0,0.8515651295859981,0.11485148514851486
T103853,CUST3741,2023-07-25 18:11:00,223.07,Fashion,Debit Card,POS,Chennai,0,41,355.16,1534,Yes,1,18,25,7,Tuesday,0,0.6280831174681832,0.026727509778357236
T103854,CUST5939,2023-04-19 23:07:00,86.72,Fashion,PayPal,Desktop,Mumbai,0,81,290.17,1977,No,0,23,19,4,Wednesday,0,0.29885928938208633,0.0409711684370258
T103855,CUST1234,2023-06-01 14:43:00,6.39,Electronics,NetBanking,POS,Mumbai,0,123,142.36,1173,No,0,14,1,6,Thursday,0,0.04488620398988479,0.10485933503836317
T103856,CUST8272,2023-12-09 12:46:00,35.04,Grocery,Debit Card,Mobile,Pune,0,57,475.73,739,No,0,12,9,12,Saturday,1,0.07365522460219032,0.07713125845737483
T103857,CUST5875,2023-12-24 08:54:00,64.0,Utilities,Debit Card,Desktop,Pune,0,160,152.96,165,No,0,8,24,12,Sunday,1,0.41841004184100417,0.9696969696969697
T103858,CUST1037,2023-02-26 17:33:00,41.29,Utilities,Credit Card,Mobile,Mumbai,0,127,281.95,1130,No,0,17,26,2,Sunday,1,0.14644440503635398,0.11238938053097346
T103859,CUST7942,2023-11-21 04:41:00,143.49,Food,Credit Card,POS,Hyderabad,0,95,402.77,1407,No,0,4,21,11,Tuesday,0,0.3562579139459245,0.06751954513148543
T103860,CUST3610,2023-09-13 20:44:00,134.85,Health,NetBanking,Mobile,Delhi,0,55,261.81,1111,No,0,20,13,9,Wednesday,0,0.5150681792139338,0.04950495049504951
T103861,CUST1265,2023-09-30 07:31:00,75.71,Food,Debit Card,POS,Mumbai,0,6,480.82,965,No,0,7,30,9,Saturday,1,0.15746017220581507,0.0062176165803108805
T103862,CUST4822,2023-12-15 01:25:00,37.4,Grocery,Debit Card,POS,Pune,0,167,423.49,1139,No,0,1,15,12,Friday,0,0.0883137736428251,0.1466198419666374
T103863,CUST8319,2023-06-16 00:40:00,23.59,Entertainment,UPI,Desktop,Pune,0,9,461.3,30,No,0,0,16,6,Friday,0,0.05113808801213961,0.3
T103864,CUST9163,2023-07-01 13:38:00,8.95,Fashion,NetBanking,Desktop,Hyderabad,0,32,192.62,106,No,0,13,1,7,Saturday,1,0.04646454158446682,0.3018867924528302
T103865,CUST2231,2023-03-26 08:11:00,35.07,Food,NetBanking,Mobile,Mumbai,0,164,278.69,990,Yes,1,8,26,3,Sunday,1,0.12583874555958233,0.16565656565656567
T103866,CUST9466,2023-03-22 07:41:00,42.64,Travel,UPI,POS,Hyderabad,0,128,421.68,1575,No,0,7,22,3,Wednesday,0,0.1011193321950294,0.08126984126984127
T103867,CUST9199,2023-10-26 23:17:00,90.12,Utilities,UPI,POS,Mumbai,0,16,452.72,1497,No,0,23,26,10,Thursday,0,0.19906343877010071,0.01068804275217101
T103868,CUST5340,2023-03-20 01:57:00,85.87,Travel,Credit Card,Desktop,Delhi,1,140,472.74,610,No,1,1,20,3,Monday,0,0.18164318652959344,0.22950819672131148
T103869,CUST7515,2024-01-17 01:22:00,5.81,Electronics,NetBanking,Desktop,Chennai,0,41,440.78,177,No,0,1,17,1,Wednesday,0,0.013181178819365669,0.23163841807909605
T103870,CUST9181,2023-09-19 12:02:00,40.24,Grocery,NetBanking,Desktop,Mumbai,0,195,368.07,603,No,0,12,19,9,Tuesday,0,0.10932703018447579,0.32338308457711445
T103871,CUST7298,2023-04-27 02:04:00,16.05,Grocery,UPI,Desktop,Chennai,0,186,21.87,1578,No,0,2,27,4,Thursday,0,0.7338820301783264,0.11787072243346007
T103872,CUST1321,2023-03-12 01:45:00,13.65,Food,PayPal,Mobile,Mumbai,0,137,164.33,215,No,1,1,12,3,Sunday,1,0.08306456520416235,0.6372093023255814
T103873,CUST9294,2023-10-07 10:00:00,140.5,Fashion,PayPal,Mobile,Delhi,0,125,73.18,1730,No,0,10,7,10,Saturday,1,1.9199234763596609,0.07225433526011561
T103874,CUST8246,2023-10-20 05:09:00,3.43,Grocery,Credit Card,Mobile,Kolkata,1,17,85.83,551,No,1,5,20,10,Friday,0,0.0399627169987184,0.030852994555353903
T103875,CUST7282,2024-01-15 15:16:00,43.47,Food,PayPal,Mobile,Pune,0,110,152.54,1824,No,0,15,15,1,Monday,0,0.28497443293562347,0.06030701754385965
T103876,CUST8410,2023-02-17 10:27:00,14.73,Food,PayPal,Desktop,Chennai,0,133,46.62,191,No,0,10,17,2,Friday,0,0.315958815958816,0.6963350785340314
T103877,CUST5942,2023-09-26 16:41:00,169.18,Health,PayPal,Mobile,Hyderabad,0,26,129.09,1343,No,0,16,26,9,Tuesday,0,1.3105585250600356,0.0193596425912137
T103878,CUST8957,2023-05-16 04:40:00,65.14,Health,Debit Card,Mobile,Mumbai,0,129,478.92,1979,No,0,4,16,5,Tuesday,0,0.13601436565605945,0.0651844365841334
T103879,CUST2073,2023-04-19 01:44:00,21.05,Grocery,Credit Card,Mobile,Pune,0,1,162.85,1474,No,0,1,19,4,Wednesday,0,0.12926005526558182,0.0006784260515603799
T103880,CUST9183,2023-03-05 12:06:00,55.84,Food,UPI,Desktop,Mumbai,0,35,88.26,225,No,0,12,5,3,Sunday,1,0.6326761840018128,0.15555555555555556
T103881,CUST8422,2023-12-04 12:41:00,105.19,Electronics,PayPal,POS,Hyderabad,0,9,361.97,63,No,0,12,4,12,Monday,0,0.2906041937177114,0.14285714285714285
T103882,CUST9373,2023-11-15 20:05:00,253.83,Electronics,Debit Card,Desktop,Delhi,0,87,415.97,1725,No,0,20,15,11,Wednesday,0,0.6102122749236724,0.050434782608695654
T103883,CUST5679,2023-04-06 07:09:00,19.92,Health,PayPal,POS,Bengaluru,0,38,163.88,1650,No,0,7,6,4,Thursday,0,0.12155235538198683,0.02303030303030303
T103884,CUST5306,2024-01-19 08:59:00,173.85,Grocery,Debit Card,POS,Mumbai,0,4,146.46,1623,No,0,8,19,1,Friday,0,1.1870135190495696,0.0024645717806531116
T103885,CUST8300,2023-10-11 02:42:00,217.82,Utilities,Credit Card,Mobile,Kolkata,0,52,128.46,1926,Yes,0,2,11,10,Wednesday,0,1.6956250973065543,0.02699896157840083
T103886,CUST5540,2023-11-21 09:15:00,198.56,Fashion,PayPal,Mobile,Hyderabad,0,147,202.7,437,No,0,9,21,11,Tuesday,0,0.9795757276763691,0.33638443935926776
T103887,CUST9606,2024-01-11 14:05:00,80.72,Entertainment,Debit Card,Mobile,Bengaluru,0,5,52.74,1830,No,0,14,11,1,Thursday,0,1.5305271141448615,0.00273224043715847
T103888,CUST3525,2023-07-19 06:12:00,79.5,Utilities,NetBanking,Desktop,Mumbai,0,106,337.87,1350,No,0,6,19,7,Wednesday,0,0.23529759966851155,0.07851851851851852
T103889,CUST7597,2023-09-17 18:09:00,41.3,Electronics,NetBanking,Desktop,Chennai,0,48,412.89,1973,Yes,0,18,17,9,Sunday,1,0.10002664147835985,0.024328433857070453
T103890,CUST3242,2023-07-02 07:43:00,111.67,Electronics,Debit Card,Mobile,Pune,0,87,335.2,566,No,0,7,2,7,Sunday,1,0.3331443914081146,0.15371024734982333
